time,mae_abs,rmse_abs,ssim
2024-01-07 12:00:00,1.3375336,1.4128586,0.9876661166547475
2024-01-07 13:00:00,1.2445384,1.3093224,0.9879689022162458
2024-01-07 14:00:00,1.2970607,1.3667655,0.9865656647793262
2024-01-07 15:00:00,1.4059234,1.496879,0.9832493234649972
2024-01-07 16:00:00,1.5097046,1.596455,0.9824722185310777
2024-01-07 17:00:00,1.5323905,1.626206,0.9815821667272288
2024-01-07 18:00:00,1.4272376,1.5180829,0.9818754367352877
2024-01-07 19:00:00,0.7470644,0.8073755,0.9876667851852293
2024-01-07 20:00:00,1.3975389,1.473865,0.9809794549917032
2024-01-07 21:00:00,1.0671302,1.1316789,0.9835746596180803
2024-01-07 22:00:00,1.411322,1.4928282,0.97733130427224
2024-01-07 23:00:00,1.1309925,1.1948984,0.9805014255700333
2024-01-08 00:00:00,1.3235686,1.4068551,0.9773740307413441
2024-01-08 01:00:00,1.0622665,1.1430708,0.9800925938298571
2024-01-08 02:00:00,1.1156149,1.1784494,0.9794299221231464
2024-01-08 03:00:00,2.4019167,2.550392,0.9544698755973999
2024-01-08 04:00:00,3.200932,3.425395,0.9479480161190574
2024-01-08 05:00:00,2.6007771,2.7440653,0.9684431326817247
2024-01-08 06:00:00,2.2275286,2.3441784,0.9761102268936839
2024-01-08 07:00:00,1.9018289,1.9983834,0.9805209487764415
2024-01-08 08:00:00,1.7672566,1.8715049,0.9819204446410262
2024-01-08 09:00:00,1.5423213,1.6273577,0.9834133152954306
2024-01-08 10:00:00,1.4097213,1.4768922,0.9850383952219883
2024-01-08 11:00:00,1.604799,1.6882809,0.9858443681945525
2024-01-08 12:00:00,1.4418172,1.5217882,0.9875523581851282
2024-01-08 13:00:00,1.160446,1.2308718,0.9883346691728893
2024-01-08 14:00:00,1.2347198,1.3094355,0.9870765537083745
2024-01-08 15:00:00,1.4062632,1.4797,0.984896727370981
2024-01-08 16:00:00,1.4837067,1.565383,0.9825690614097037
2024-01-08 17:00:00,1.462034,1.5564281,0.9820737065367201
2024-01-08 18:00:00,1.4383312,1.5171214,0.982053987190846
2024-01-08 19:00:00,1.3484981,1.4250104,0.9830069591346668
2024-01-08 20:00:00,1.2062515,1.2728733,0.9836198947147913
2024-01-08 21:00:00,1.176862,1.2445942,0.9832654448972187
2024-01-08 22:00:00,1.5126749,1.6106386,0.9797619455978029
2024-01-08 23:00:00,0.89768094,0.9532934,0.985210677257201
2024-01-09 00:00:00,1.3969697,1.495973,0.9784809095662267
